sensitive_attribute,subgroup,target_value,within_subgroup_rate
income_poverty_ratio,3.63,3.0,0.0
income_poverty_ratio,3.64,0.0,0.6
income_poverty_ratio,3.64,1.0,0.1
income_poverty_ratio,3.64,2.0,0.1
income_poverty_ratio,3.64,3.0,0.2
income_poverty_ratio,3.65,0.0,0.6
income_poverty_ratio,3.65,1.0,0.3
income_poverty_ratio,3.65,2.0,0.1
income_poverty_ratio,3.65,3.0,0.0
income_poverty_ratio,3.67,0.0,0.9230769230769231
income_poverty_ratio,3.67,1.0,0.0
income_poverty_ratio,3.67,2.0,0.07692307692307693
income_poverty_ratio,3.67,3.0,0.0
income_poverty_ratio,3.68,0.0,0.4
income_poverty_ratio,3.68,1.0,0.2
income_poverty_ratio,3.68,2.0,0.2
income_poverty_ratio,3.68,3.0,0.2
income_poverty_ratio,3.69,0.0,0.6111111111111112
income_poverty_ratio,3.69,1.0,0.0
income_poverty_ratio,3.69,2.0,0.3333333333333333
income_poverty_ratio,3.69,3.0,0.05555555555555555
income_poverty_ratio,3.7,0.0,0.375
income_poverty_ratio,3.7,1.0,0.125
income_poverty_ratio,3.7,2.0,0.375
income_poverty_ratio,3.7,3.0,0.125
income_poverty_ratio,3.71,0.0,0.3333333333333333
income_poverty_ratio,3.71,1.0,0.0
income_poverty_ratio,3.71,2.0,0.0
income_poverty_ratio,3.71,3.0,0.6666666666666666
income_poverty_ratio,3.72,0.0,0.25
income_poverty_ratio,3.72,1.0,0.25
income_poverty_ratio,3.72,2.0,0.0
income_poverty_ratio,3.72,3.0,0.5
income_poverty_ratio,3.73,0.0,0.6666666666666666
income_poverty_ratio,3.73,1.0,0.16666666666666666
income_poverty_ratio,3.73,2.0,0.0
income_poverty_ratio,3.73,3.0,0.16666666666666666
income_poverty_ratio,3.74,0.0,0.8333333333333334
income_poverty_ratio,3.74,1.0,0.0
income_poverty_ratio,3.74,2.0,0.16666666666666666
income_poverty_ratio,3.74,3.0,0.0
income_poverty_ratio,3.75,0.0,0.4
income_poverty_ratio,3.75,1.0,0.0
income_poverty_ratio,3.75,2.0,0.4
income_poverty_ratio,3.75,3.0,0.2
income_poverty_ratio,3.76,0.0,0.3333333333333333
income_poverty_ratio,3.76,1.0,0.0
income_poverty_ratio,3.76,2.0,0.3333333333333333
income_poverty_ratio,3.76,3.0,0.3333333333333333
income_poverty_ratio,3.77,0.0,0.3333333333333333
income_poverty_ratio,3.77,1.0,0.0
income_poverty_ratio,3.77,2.0,0.3333333333333333
income_poverty_ratio,3.77,3.0,0.3333333333333333
income_poverty_ratio,3.78,0.0,0.25
income_poverty_ratio,3.78,1.0,0.0
income_poverty_ratio,3.78,2.0,0.0
income_poverty_ratio,3.78,3.0,0.75
income_poverty_ratio,3.79,0.0,0.5
income_poverty_ratio,3.79,1.0,0.0
income_poverty_ratio,3.79,2.0,0.5
income_poverty_ratio,3.79,3.0,0.0
income_poverty_ratio,3.8,0.0,0.5
income_poverty_ratio,3.8,1.0,0.0
income_poverty_ratio,3.8,2.0,0.0
income_poverty_ratio,3.8,3.0,0.5
income_poverty_ratio,3.81,0.0,0.5416666666666666
income_poverty_ratio,3.81,1.0,0.0
income_poverty_ratio,3.81,2.0,0.375
income_poverty_ratio,3.81,3.0,0.08333333333333333
income_poverty_ratio,3.82,0.0,0.375
income_poverty_ratio,3.82,1.0,0.0
income_poverty_ratio,3.82,2.0,0.5
income_poverty_ratio,3.82,3.0,0.125
income_poverty_ratio,3.83,0.0,0.2857142857142857
income_poverty_ratio,3.83,1.0,0.0
income_poverty_ratio,3.83,2.0,0.7142857142857143
income_poverty_ratio,3.83,3.0,0.0
income_poverty_ratio,3.84,0.0,0.5
income_poverty_ratio,3.84,1.0,0.0
income_poverty_ratio,3.84,2.0,0.5
income_poverty_ratio,3.84,3.0,0.0
income_poverty_ratio,3.85,0.0,0.25
income_poverty_ratio,3.85,1.0,0.0
income_poverty_ratio,3.85,2.0,0.5
income_poverty_ratio,3.85,3.0,0.25
income_poverty_ratio,3.86,0.0,0.625
income_poverty_ratio,3.86,1.0,0.0
income_poverty_ratio,3.86,2.0,0.25
income_poverty_ratio,3.86,3.0,0.125
income_poverty_ratio,3.87,0.0,0.46153846153846156
income_poverty_ratio,3.87,1.0,0.0
income_poverty_ratio,3.87,2.0,0.38461538461538464
income_poverty_ratio,3.87,3.0,0.15384615384615385
income_poverty_ratio,3.88,0.0,1.0
income_poverty_ratio,3.88,1.0,0.0
income_poverty_ratio,3.88,2.0,0.0
income_poverty_ratio,3.88,3.0,0.0
income_poverty_ratio,3.89,0.0,1.0
income_poverty_ratio,3.89,1.0,0.0
income_poverty_ratio,3.89,2.0,0.0
income_poverty_ratio,3.89,3.0,0.0
income_poverty_ratio,3.9,0.0,0.2
income_poverty_ratio,3.9,1.0,0.0
income_poverty_ratio,3.9,2.0,0.4
income_poverty_ratio,3.9,3.0,0.4
income_poverty_ratio,3.91,0.0,0.6666666666666666
income_poverty_ratio,3.91,1.0,0.0
income_poverty_ratio,3.91,2.0,0.0
income_poverty_ratio,3.91,3.0,0.3333333333333333
income_poverty_ratio,3.92,0.0,0.25
income_poverty_ratio,3.92,1.0,0.08333333333333333
income_poverty_ratio,3.92,2.0,0.5
income_poverty_ratio,3.92,3.0,0.16666666666666666
income_poverty_ratio,3.93,0.0,0.5555555555555556
income_poverty_ratio,3.93,1.0,0.0
income_poverty_ratio,3.93,2.0,0.3333333333333333
income_poverty_ratio,3.93,3.0,0.1111111111111111
income_poverty_ratio,3.94,0.0,0.5
income_poverty_ratio,3.94,1.0,0.0
income_poverty_ratio,3.94,2.0,0.25
income_poverty_ratio,3.94,3.0,0.25
income_poverty_ratio,3.95,0.0,0.42857142857142855
income_poverty_ratio,3.95,1.0,0.14285714285714285
income_poverty_ratio,3.95,2.0,0.0
income_poverty_ratio,3.95,3.0,0.42857142857142855
income_poverty_ratio,3.96,0.0,1.0
income_poverty_ratio,3.96,1.0,0.0
income_poverty_ratio,3.96,2.0,0.0
income_poverty_ratio,3.96,3.0,0.0
income_poverty_ratio,3.97,0.0,0.64
income_poverty_ratio,3.97,1.0,0.08
income_poverty_ratio,3.97,2.0,0.24
income_poverty_ratio,3.97,3.0,0.04
income_poverty_ratio,3.98,0.0,0.42857142857142855
income_poverty_ratio,3.98,1.0,0.0
income_poverty_ratio,3.98,2.0,0.42857142857142855
income_poverty_ratio,3.98,3.0,0.14285714285714285
income_poverty_ratio,3.99,0.0,0.5
income_poverty_ratio,3.99,1.0,0.0
income_poverty_ratio,3.99,2.0,0.0
income_poverty_ratio,3.99,3.0,0.5
income_poverty_ratio,4.0,0.0,0.5
income_poverty_ratio,4.0,1.0,0.125
income_poverty_ratio,4.0,2.0,0.25
income_poverty_ratio,4.0,3.0,0.125
income_poverty_ratio,4.01,0.0,0.6666666666666666
income_poverty_ratio,4.01,1.0,0.3333333333333333
income_poverty_ratio,4.01,2.0,0.0
income_poverty_ratio,4.01,3.0,0.0
income_poverty_ratio,4.02,0.0,0.0
income_poverty_ratio,4.02,1.0,0.0
income_poverty_ratio,4.02,2.0,1.0
income_poverty_ratio,4.02,3.0,0.0
income_poverty_ratio,4.03,0.0,0.42857142857142855
income_poverty_ratio,4.03,1.0,0.14285714285714285
income_poverty_ratio,4.03,2.0,0.42857142857142855
income_poverty_ratio,4.03,3.0,0.0
income_poverty_ratio,4.04,0.0,0.45454545454545453
income_poverty_ratio,4.04,1.0,0.0
income_poverty_ratio,4.04,2.0,0.2727272727272727
income_poverty_ratio,4.04,3.0,0.2727272727272727
income_poverty_ratio,4.05,0.0,0.0
income_poverty_ratio,4.05,1.0,0.0
income_poverty_ratio,4.05,2.0,0.75
income_poverty_ratio,4.05,3.0,0.25
income_poverty_ratio,4.06,0.0,0.5
income_poverty_ratio,4.06,1.0,0.0625
income_poverty_ratio,4.06,2.0,0.25
income_poverty_ratio,4.06,3.0,0.1875
income_poverty_ratio,4.07,0.0,0.21428571428571427
income_poverty_ratio,4.07,1.0,0.07142857142857142
income_poverty_ratio,4.07,2.0,0.42857142857142855
income_poverty_ratio,4.07,3.0,0.2857142857142857
income_poverty_ratio,4.08,0.0,0.42857142857142855
income_poverty_ratio,4.08,1.0,0.0
income_poverty_ratio,4.08,2.0,0.47619047619047616
income_poverty_ratio,4.08,3.0,0.09523809523809523
income_poverty_ratio,4.1,0.0,0.0
income_poverty_ratio,4.1,1.0,0.25
income_poverty_ratio,4.1,2.0,0.75
income_poverty_ratio,4.1,3.0,0.0
income_poverty_ratio,4.11,0.0,0.75
income_poverty_ratio,4.11,1.0,0.0
income_poverty_ratio,4.11,2.0,0.0
income_poverty_ratio,4.11,3.0,0.25
income_poverty_ratio,4.12,0.0,0.6428571428571429
income_poverty_ratio,4.12,1.0,0.0
income_poverty_ratio,4.12,2.0,0.35714285714285715
income_poverty_ratio,4.12,3.0,0.0
income_poverty_ratio,4.13,0.0,0.5
income_poverty_ratio,4.13,1.0,0.05
income_poverty_ratio,4.13,2.0,0.4
income_poverty_ratio,4.13,3.0,0.05
income_poverty_ratio,4.15,0.0,0.5714285714285714
income_poverty_ratio,4.15,1.0,0.0
income_poverty_ratio,4.15,2.0,0.14285714285714285
income_poverty_ratio,4.15,3.0,0.2857142857142857
income_poverty_ratio,4.16,0.0,0.5
income_poverty_ratio,4.16,1.0,0.125
income_poverty_ratio,4.16,2.0,0.25
income_poverty_ratio,4.16,3.0,0.125
income_poverty_ratio,4.17,0.0,1.0
income_poverty_ratio,4.17,1.0,0.0
income_poverty_ratio,4.17,2.0,0.0
income_poverty_ratio,4.17,3.0,0.0
income_poverty_ratio,4.18,0.0,1.0
income_poverty_ratio,4.18,1.0,0.0
income_poverty_ratio,4.18,2.0,0.0
income_poverty_ratio,4.18,3.0,0.0
income_poverty_ratio,4.19,0.0,0.4375
income_poverty_ratio,4.19,1.0,0.0
income_poverty_ratio,4.19,2.0,0.3125
income_poverty_ratio,4.19,3.0,0.25
income_poverty_ratio,4.2,0.0,0.5
income_poverty_ratio,4.2,1.0,0.0
income_poverty_ratio,4.2,2.0,0.0
income_poverty_ratio,4.2,3.0,0.5
income_poverty_ratio,4.21,0.0,0.4444444444444444
income_poverty_ratio,4.21,1.0,0.0
income_poverty_ratio,4.21,2.0,0.3333333333333333
income_poverty_ratio,4.21,3.0,0.2222222222222222
income_poverty_ratio,4.22,0.0,0.4
income_poverty_ratio,4.22,1.0,0.0
income_poverty_ratio,4.22,2.0,0.4
income_poverty_ratio,4.22,3.0,0.2
income_poverty_ratio,4.23,0.0,0.8333333333333334
income_poverty_ratio,4.23,1.0,0.0
income_poverty_ratio,4.23,2.0,0.0
income_poverty_ratio,4.23,3.0,0.16666666666666666
income_poverty_ratio,4.24,0.0,0.0
income_poverty_ratio,4.24,1.0,0.0
income_poverty_ratio,4.24,2.0,1.0
income_poverty_ratio,4.24,3.0,0.0
income_poverty_ratio,4.25,0.0,0.6363636363636364
income_poverty_ratio,4.25,1.0,0.045454545454545456
income_poverty_ratio,4.25,2.0,0.2727272727272727
income_poverty_ratio,4.25,3.0,0.045454545454545456
income_poverty_ratio,4.26,0.0,0.0
income_poverty_ratio,4.26,1.0,0.0
income_poverty_ratio,4.26,2.0,0.0
income_poverty_ratio,4.26,3.0,1.0
income_poverty_ratio,4.27,0.0,0.2222222222222222
income_poverty_ratio,4.27,1.0,0.0
income_poverty_ratio,4.27,2.0,0.5555555555555556
income_poverty_ratio,4.27,3.0,0.2222222222222222
income_poverty_ratio,4.28,0.0,0.7
income_poverty_ratio,4.28,1.0,0.0
income_poverty_ratio,4.28,2.0,0.2
income_poverty_ratio,4.28,3.0,0.1
income_poverty_ratio,4.29,0.0,0.3333333333333333
income_poverty_ratio,4.29,1.0,0.0
income_poverty_ratio,4.29,2.0,0.6666666666666666
income_poverty_ratio,4.29,3.0,0.0
income_poverty_ratio,4.3,0.0,0.5
income_poverty_ratio,4.3,1.0,0.125
income_poverty_ratio,4.3,2.0,0.375
income_poverty_ratio,4.3,3.0,0.0
income_poverty_ratio,4.31,0.0,0.5
income_poverty_ratio,4.31,1.0,0.0
income_poverty_ratio,4.31,2.0,0.25
income_poverty_ratio,4.31,3.0,0.25
income_poverty_ratio,4.32,0.0,0.0
income_poverty_ratio,4.32,1.0,0.0
income_poverty_ratio,4.32,2.0,0.3333333333333333
income_poverty_ratio,4.32,3.0,0.6666666666666666
income_poverty_ratio,4.34,0.0,0.6666666666666666
income_poverty_ratio,4.34,1.0,0.0
income_poverty_ratio,4.34,2.0,0.3333333333333333
income_poverty_ratio,4.34,3.0,0.0
income_poverty_ratio,4.35,0.0,0.5714285714285714
income_poverty_ratio,4.35,1.0,0.0
income_poverty_ratio,4.35,2.0,0.35714285714285715
income_poverty_ratio,4.35,3.0,0.07142857142857142
income_poverty_ratio,4.36,0.0,1.0
income_poverty_ratio,4.36,1.0,0.0
income_poverty_ratio,4.36,2.0,0.0
income_poverty_ratio,4.36,3.0,0.0
income_poverty_ratio,4.37,0.0,0.25
income_poverty_ratio,4.37,1.0,0.125
income_poverty_ratio,4.37,2.0,0.5
income_poverty_ratio,4.37,3.0,0.125
income_poverty_ratio,4.38,0.0,0.6
income_poverty_ratio,4.38,1.0,0.0
income_poverty_ratio,4.38,2.0,0.4
income_poverty_ratio,4.38,3.0,0.0
income_poverty_ratio,4.39,0.0,0.5555555555555556
income_poverty_ratio,4.39,1.0,0.0
income_poverty_ratio,4.39,2.0,0.3333333333333333
income_poverty_ratio,4.39,3.0,0.1111111111111111
income_poverty_ratio,4.4,0.0,0.5
income_poverty_ratio,4.4,1.0,0.0
income_poverty_ratio,4.4,2.0,0.5
income_poverty_ratio,4.4,3.0,0.0
income_poverty_ratio,4.41,0.0,0.5
income_poverty_ratio,4.41,1.0,0.0
income_poverty_ratio,4.41,2.0,0.25
income_poverty_ratio,4.41,3.0,0.25
income_poverty_ratio,4.42,0.0,0.6
income_poverty_ratio,4.42,1.0,0.2
income_poverty_ratio,4.42,2.0,0.2
income_poverty_ratio,4.42,3.0,0.0
income_poverty_ratio,4.43,0.0,0.5
income_poverty_ratio,4.43,1.0,0.0
income_poverty_ratio,4.43,2.0,0.375
income_poverty_ratio,4.43,3.0,0.125
income_poverty_ratio,4.44,0.0,0.0
income_poverty_ratio,4.44,1.0,0.0
income_poverty_ratio,4.44,2.0,1.0
income_poverty_ratio,4.44,3.0,0.0
income_poverty_ratio,4.45,0.0,0.5555555555555556
income_poverty_ratio,4.45,1.0,0.1111111111111111
income_poverty_ratio,4.45,2.0,0.3333333333333333
income_poverty_ratio,4.45,3.0,0.0
income_poverty_ratio,4.46,0.0,0.3333333333333333
income_poverty_ratio,4.46,1.0,0.0
income_poverty_ratio,4.46,2.0,0.3333333333333333
income_poverty_ratio,4.46,3.0,0.3333333333333333
income_poverty_ratio,4.47,0.0,1.0
income_poverty_ratio,4.47,1.0,0.0
income_poverty_ratio,4.47,2.0,0.0
income_poverty_ratio,4.47,3.0,0.0
income_poverty_ratio,4.48,0.0,0.4
income_poverty_ratio,4.48,1.0,0.0
income_poverty_ratio,4.48,2.0,0.6
income_poverty_ratio,4.48,3.0,0.0
income_poverty_ratio,4.49,0.0,1.0
income_poverty_ratio,4.49,1.0,0.0
income_poverty_ratio,4.49,2.0,0.0
income_poverty_ratio,4.49,3.0,0.0
income_poverty_ratio,4.5,0.0,0.0
income_poverty_ratio,4.5,1.0,0.0
income_poverty_ratio,4.5,2.0,1.0
income_poverty_ratio,4.5,3.0,0.0
income_poverty_ratio,4.51,0.0,0.5714285714285714
income_poverty_ratio,4.51,1.0,0.14285714285714285
income_poverty_ratio,4.51,2.0,0.2857142857142857
income_poverty_ratio,4.51,3.0,0.0
income_poverty_ratio,4.52,0.0,0.0
income_poverty_ratio,4.52,1.0,0.0
income_poverty_ratio,4.52,2.0,1.0
income_poverty_ratio,4.52,3.0,0.0
income_poverty_ratio,4.53,0.0,0.42857142857142855
income_poverty_ratio,4.53,1.0,0.14285714285714285
income_poverty_ratio,4.53,2.0,0.2857142857142857
income_poverty_ratio,4.53,3.0,0.14285714285714285
income_poverty_ratio,4.54,0.0,0.6666666666666666
income_poverty_ratio,4.54,1.0,0.0
income_poverty_ratio,4.54,2.0,0.3333333333333333
income_poverty_ratio,4.54,3.0,0.0
income_poverty_ratio,4.55,0.0,1.0
income_poverty_ratio,4.55,1.0,0.0
income_poverty_ratio,4.55,2.0,0.0
income_poverty_ratio,4.55,3.0,0.0
income_poverty_ratio,4.56,0.0,0.35294117647058826
income_poverty_ratio,4.56,1.0,0.17647058823529413
income_poverty_ratio,4.56,2.0,0.29411764705882354
income_poverty_ratio,4.56,3.0,0.17647058823529413
income_poverty_ratio,4.57,0.0,0.4444444444444444
income_poverty_ratio,4.57,1.0,0.0
income_poverty_ratio,4.57,2.0,0.3333333333333333
income_poverty_ratio,4.57,3.0,0.2222222222222222
income_poverty_ratio,4.58,0.0,0.3333333333333333
income_poverty_ratio,4.58,1.0,0.0
income_poverty_ratio,4.58,2.0,0.0
income_poverty_ratio,4.58,3.0,0.6666666666666666
income_poverty_ratio,4.59,0.0,0.6363636363636364
income_poverty_ratio,4.59,1.0,0.09090909090909091
income_poverty_ratio,4.59,2.0,0.18181818181818182
income_poverty_ratio,4.59,3.0,0.09090909090909091
income_poverty_ratio,4.6,0.0,0.0
income_poverty_ratio,4.6,1.0,0.0
income_poverty_ratio,4.6,2.0,0.3333333333333333
income_poverty_ratio,4.6,3.0,0.6666666666666666
income_poverty_ratio,4.61,0.0,0.42857142857142855
income_poverty_ratio,4.61,1.0,0.0
income_poverty_ratio,4.61,2.0,0.42857142857142855
income_poverty_ratio,4.61,3.0,0.14285714285714285
income_poverty_ratio,4.62,0.0,0.3125
income_poverty_ratio,4.62,1.0,0.0
income_poverty_ratio,4.62,2.0,0.4375
income_poverty_ratio,4.62,3.0,0.25
income_poverty_ratio,4.63,0.0,0.8333333333333334
income_poverty_ratio,4.63,1.0,0.16666666666666666
income_poverty_ratio,4.63,2.0,0.0
income_poverty_ratio,4.63,3.0,0.0
income_poverty_ratio,4.64,0.0,0.3333333333333333
income_poverty_ratio,4.64,1.0,0.3333333333333333
income_poverty_ratio,4.64,2.0,0.3333333333333333
income_poverty_ratio,4.64,3.0,0.0
income_poverty_ratio,4.65,0.0,0.3333333333333333
income_poverty_ratio,4.65,1.0,0.0
income_poverty_ratio,4.65,2.0,0.3333333333333333
income_poverty_ratio,4.65,3.0,0.3333333333333333
income_poverty_ratio,4.66,0.0,0.6666666666666666
income_poverty_ratio,4.66,1.0,0.0
income_poverty_ratio,4.66,2.0,0.3333333333333333
income_poverty_ratio,4.66,3.0,0.0
income_poverty_ratio,4.67,0.0,0.3333333333333333
income_poverty_ratio,4.67,1.0,0.0
income_poverty_ratio,4.67,2.0,0.3333333333333333
income_poverty_ratio,4.67,3.0,0.3333333333333333
income_poverty_ratio,4.68,0.0,0.3333333333333333
income_poverty_ratio,4.68,1.0,0.0
income_poverty_ratio,4.68,2.0,0.0
income_poverty_ratio,4.68,3.0,0.6666666666666666
income_poverty_ratio,4.69,0.0,1.0
income_poverty_ratio,4.69,1.0,0.0
income_poverty_ratio,4.69,2.0,0.0
income_poverty_ratio,4.69,3.0,0.0
income_poverty_ratio,4.7,0.0,0.0
income_poverty_ratio,4.7,1.0,0.0
income_poverty_ratio,4.7,2.0,0.0
income_poverty_ratio,4.7,3.0,1.0
income_poverty_ratio,4.71,0.0,0.0
income_poverty_ratio,4.71,1.0,0.0
income_poverty_ratio,4.71,2.0,0.42857142857142855
income_poverty_ratio,4.71,3.0,0.5714285714285714
income_poverty_ratio,4.72,0.0,0.6666666666666666
income_poverty_ratio,4.72,1.0,0.0
income_poverty_ratio,4.72,2.0,0.3333333333333333
income_poverty_ratio,4.72,3.0,0.0
income_poverty_ratio,4.74,0.0,0.6666666666666666
income_poverty_ratio,4.74,1.0,0.0
income_poverty_ratio,4.74,2.0,0.3333333333333333
income_poverty_ratio,4.74,3.0,0.0
income_poverty_ratio,4.76,0.0,0.36363636363636365
income_poverty_ratio,4.76,1.0,0.09090909090909091
income_poverty_ratio,4.76,2.0,0.36363636363636365
income_poverty_ratio,4.76,3.0,0.18181818181818182
income_poverty_ratio,4.77,0.0,0.3
income_poverty_ratio,4.77,1.0,0.1
income_poverty_ratio,4.77,2.0,0.5
income_poverty_ratio,4.77,3.0,0.1
income_poverty_ratio,4.78,0.0,0.5714285714285714
income_poverty_ratio,4.78,1.0,0.2857142857142857
income_poverty_ratio,4.78,2.0,0.14285714285714285
income_poverty_ratio,4.78,3.0,0.0
income_poverty_ratio,4.79,0.0,0.3333333333333333
income_poverty_ratio,4.79,1.0,0.0
income_poverty_ratio,4.79,2.0,0.6666666666666666
income_poverty_ratio,4.79,3.0,0.0
income_poverty_ratio,4.8,0.0,0.5
income_poverty_ratio,4.8,1.0,0.5
income_poverty_ratio,4.8,2.0,0.0
income_poverty_ratio,4.8,3.0,0.0
income_poverty_ratio,4.81,0.0,0.5
income_poverty_ratio,4.81,1.0,0.0
income_poverty_ratio,4.81,2.0,0.5
income_poverty_ratio,4.81,3.0,0.0
income_poverty_ratio,4.82,0.0,1.0
income_poverty_ratio,4.82,1.0,0.0
income_poverty_ratio,4.82,2.0,0.0
income_poverty_ratio,4.82,3.0,0.0
income_poverty_ratio,4.83,0.0,1.0
income_poverty_ratio,4.83,1.0,0.0
income_poverty_ratio,4.83,2.0,0.0
income_poverty_ratio,4.83,3.0,0.0
income_poverty_ratio,4.84,0.0,0.5
income_poverty_ratio,4.84,1.0,0.0
income_poverty_ratio,4.84,2.0,0.35714285714285715
income_poverty_ratio,4.84,3.0,0.14285714285714285
income_poverty_ratio,4.86,0.0,0.6666666666666666
income_poverty_ratio,4.86,1.0,0.0
income_poverty_ratio,4.86,2.0,0.3333333333333333
income_poverty_ratio,4.86,3.0,0.0
income_poverty_ratio,4.87,0.0,0.0
income_poverty_ratio,4.87,1.0,1.0
income_poverty_ratio,4.87,2.0,0.0
income_poverty_ratio,4.87,3.0,0.0
income_poverty_ratio,4.88,0.0,0.6666666666666666
income_poverty_ratio,4.88,1.0,0.0
income_poverty_ratio,4.88,2.0,0.3333333333333333
income_poverty_ratio,4.88,3.0,0.0
income_poverty_ratio,4.89,0.0,0.6666666666666666
income_poverty_ratio,4.89,1.0,0.0
income_poverty_ratio,4.89,2.0,0.3333333333333333
income_poverty_ratio,4.89,3.0,0.0
income_poverty_ratio,4.9,0.0,0.75
income_poverty_ratio,4.9,1.0,0.0
income_poverty_ratio,4.9,2.0,0.25
income_poverty_ratio,4.9,3.0,0.0
income_poverty_ratio,4.91,0.0,0.0
income_poverty_ratio,4.91,1.0,1.0
income_poverty_ratio,4.91,2.0,0.0
income_poverty_ratio,4.91,3.0,0.0
income_poverty_ratio,4.92,0.0,0.8571428571428571
income_poverty_ratio,4.92,1.0,0.0
income_poverty_ratio,4.92,2.0,0.14285714285714285
income_poverty_ratio,4.92,3.0,0.0
income_poverty_ratio,4.93,0.0,0.3888888888888889
income_poverty_ratio,4.93,1.0,0.0
income_poverty_ratio,4.93,2.0,0.5
income_poverty_ratio,4.93,3.0,0.1111111111111111
income_poverty_ratio,4.94,0.0,0.6666666666666666
income_poverty_ratio,4.94,1.0,0.0
income_poverty_ratio,4.94,2.0,0.3333333333333333
income_poverty_ratio,4.94,3.0,0.0
income_poverty_ratio,4.95,0.0,0.25
income_poverty_ratio,4.95,1.0,0.0
income_poverty_ratio,4.95,2.0,0.5
income_poverty_ratio,4.95,3.0,0.25
income_poverty_ratio,4.96,0.0,0.2857142857142857
income_poverty_ratio,4.96,1.0,0.07142857142857142
income_poverty_ratio,4.96,2.0,0.5714285714285714
income_poverty_ratio,4.96,3.0,0.07142857142857142
income_poverty_ratio,4.97,0.0,0.3333333333333333
income_poverty_ratio,4.97,1.0,0.0
income_poverty_ratio,4.97,2.0,0.3333333333333333
income_poverty_ratio,4.97,3.0,0.3333333333333333
income_poverty_ratio,4.98,0.0,0.6666666666666666
income_poverty_ratio,4.98,1.0,0.0
income_poverty_ratio,4.98,2.0,0.2222222222222222
income_poverty_ratio,4.98,3.0,0.1111111111111111
income_poverty_ratio,4.99,0.0,0.2
income_poverty_ratio,4.99,1.0,0.2
income_poverty_ratio,4.99,2.0,0.6
income_poverty_ratio,4.99,3.0,0.0
income_poverty_ratio,nan,0.0,0.47192353643966545
income_poverty_ratio,nan,1.0,0.04978096375945838
income_poverty_ratio,nan,2.0,0.31740342493030665
income_poverty_ratio,nan,3.0,0.1608920748705695
race_ethnicity,1.0,0.0,0.41836734693877553
race_ethnicity,1.0,1.0,0.06292517006802721
race_ethnicity,1.0,2.0,0.2848639455782313
race_ethnicity,1.0,3.0,0.233843537414966
race_ethnicity,2.0,0.0,0.40834845735027225
race_ethnicity,2.0,1.0,0.060798548094373864
race_ethnicity,2.0,2.0,0.2967332123411978
race_ethnicity,2.0,3.0,0.23411978221415608
race_ethnicity,3.0,0.0,0.362238074008025
race_ethnicity,3.0,1.0,0.043468568880962996
race_ethnicity,3.0,2.0,0.4037004012483281
race_ethnicity,3.0,3.0,0.1905929558626839
race_ethnicity,4.0,0.0,0.3772430668841762
race_ethnicity,4.0,1.0,0.04200652528548124
race_ethnicity,4.0,2.0,0.3690864600326264
race_ethnicity,4.0,3.0,0.21166394779771616
race_ethnicity,nan,0.0,0.4544037412314887
race_ethnicity,nan,1.0,0.05611847233047545
race_ethnicity,nan,2.0,0.3078721745908028
race_ethnicity,nan,3.0,0.18160561184723303
sex,1.0,0.0,0.44546341463414635
sex,1.0,1.0,0.03726829268292683
sex,1.0,2.0,0.30809756097560975
sex,1.0,3.0,0.20917073170731706
sex,2.0,0.0,0.3334573874209155
sex,2.0,1.0,0.0595459620394492
sex,2.0,2.0,0.4082620022329736
sex,2.0,3.0,0.1987346483066617
